ID,Type_of_AC,Model,Cooling_Capacity,Avg_Temp,Room_SIze,Num_People,Star_Rating,Age_of_Unit,Maintenance,Avg_Usage,Avg_AC_Temp,City,Input_Power,Electricity_Consumption_AC
745585,Window,1.4,5332.92,44,2059.4,10,4,1,0,15.788,19.4,Sao Paolo,3090.10245,2.181
171518,Portable,1.5,4134.25,28,2046,4,5,4,1,14,26,Bucharest,2895.055445,1.906
157455,Ducted,1.9,2954.77,41,2802.5,8,4,2,0,12.928,23.125,Sao Paolo,2944.415296,1.794
476703,Window,1.9,3530.73,31,2739.8,19,4,1,0,5.673,20.63157895,Cape Town,2942.793633,1.573
946652,Split,1.7,5834.79,39,2451.4,4,3,2,0,18.81,22.75,Tokyo,2841.802123,2.233
250807,Window,2.1,3700.18,28,2950.5,11,4,6,0,11.06,20.54545455,Tokyo,2703.293802,1.39
485495,Ducted,3.4,2233.78,42,4549.2,22,4,1,0,11.466,17.90909091,Berlin,2804.70615,2.158
169435,Ducted,2.2,3198.84,43,3088.8,15,3,3,0,2.795,13.86666667,Geneva,2682.778523,1.726
941340,Window,3.3,3156.09,36,4527.6,36,3,1,0,8.928,20,Moscow,3004.287164,1.94
823044,Split,8.8,5460.72,35,2756.6,22,4,0,0,14.14,20.59090909,Delhi,3102.456002,2.016
859403,Window,2.7,6882.13,45,3750.3,22,4,1,1,15,12.04545455,New York,3052.392475,2.466
602982,Split,3.5,5806.35,36,4658.5,23,5,2,0,12.672,19.56521739,Cape Town,2957.419947,2.355
973877,Window,2,4618.8,35,2890,11,4,5,0,6.895,21.18181818,Tokyo,2907.712661,1.631
934809,Window,2.4,4811.2,27,3086.4,18,5,4,0,19.899,16.5,Tokyo,3006.67349,1.989
155871,Ducted,3,1332.5,35,4083,20,3,5,0,17.24,20.75,Moscow,2858.976686,2.358
612775,Ducted,2.7,2247.5,26,3435,10,5,2,0,18.408,21.6,Berlin,2675.594054,1.449
760771,Ducted,2.4,1664.08,24,2952,23,4,2,0,6.888,16.04347826,Mumbai,2611.20816,1.681
408100,Window,2.2,6896.66,41,2785.2,16,4,0,0,15.306,12.5625,Sao Paolo,2884.063803,2.018
532145,Ducted,1.8,1843.16,35,2547,20,4,0,1,4.235,19.75,Sao Paolo,2769.683813,1.433
406856,Window,2,3979.2,42,2896,23,5,3,0,15.876,20.82608696,Sao Paolo,2911.657896,2.029
608903,Portable,1.1,4634.25,35,1442.1,5,4,4,1,0.63,23,Tokyo,2963.517067,1.905
996076,Window,3.7,7740.5,32,5291,15,4,3,0,11.328,15.13333333,Mumbai,3256.359427,2.593
622664,Split,2.7,19679.92,40,3528.9,24,5,5,0,5.4,17.66666667,Tokyo,2954.252217,1.832
245698,Ducted,2.8,5349.12,28,4054.4,8,2,4,0,19.796,20.5,Cairo,3018.910337,2.388
111952,Portable,3.2,5021.28,40,4710.4,42,4,2,1,8,14.95238095,New York,2858.414147,2.79
805764,Window,3.8,9626.88,42,5532.8,49,4,3,1,2.226,10.85714286,Berlin,2805.782519,2.244
250780,Portable,2.8,7128.76,35,3204,12,4,6,0,18.36,20.91666667,Geneva,3079.730753,2.857
226076,Split,2.7,5891.45,44,2068.5,6,5,3,1,9.496,20.33333333,Berlin,3109.549775,2.585
902244,Ducted,3.4,3090.04,36,4603.6,9,4,4,0,2.628,21,Berlin,2743.417931,2.314
323704,Window,3.5,2579.85,36,4497.5,40,4,2,0,10.908,14.9,New York,2724.634224,1.826
732974,Split,2.5,3971.25,40,3492.5,17,4,5,0,14.88,16.35294118,Berlin,2826.224702,2.141
816222,Window,1.1,2328.78,38,1442.1,4,4,3,1,19.3,27.5,Seoul,2787.821277,1.542
343326,Portable,2.6,1868.58,39,3120,18,5,5,0,17,17.16666667,Prague,2979.42456,1.716
754341,Split,1.6,6030.84,34,2104,18,4,0,0,18.192,18.88888889,Berlin,3191.275819,2.323
661659,Portable,2,6362.4,32,2972,26,3,1,0,11.328,13.23076923,Berlin,2890.09045,2.602
504235,Split,3.1,7463.07,42,3896.7,35,3,6,0,12.264,15.2,New York,3018.913957,2.775
360328,Split,2.73,1844.16,37,1678.3,3,4,2,0,19.228,25.33333333,Mumbai,2918.752428,1.694
552789,Window,2.7,3109.2,32,2714,13,4,2,1,3.136,12.46153846,Berlin,2994.542863,1.928
964199,Window,2.7,3487.42,39,3245.4,12,4,4,0,8.658,18.25,Berlin,2730.343698,2.25
432850,Ducted,1.7,3501.81,40,2473.5,19,3,0,0,3.28,21.10526316,Seoul,3003.15871,1.756
712540,Split,1.2,1377.6,34,1574.4,14,4,6,0,15.232,20.42857143,Moscow,2690.370757,1.367
728665,Ducted,1.7,1340.82,27,2339.2,16,4,4,0,11.124,14.6875,Berlin,2652.605382,1.777
573589,Ducted,2.8,2735.36,39,3598,10,3,3,0,8.307,13.9,Prague,2911.297,1.807
557678,Window,2.8,4640,34,3805.2,11,4,6,1,12.954,15.09090909,Berlin,2866.816236,2.202
869887,Portable,3.9,8267.72,41,5179.2,10,4,2,0,18.98,19.1,Sao Paolo,3122.648476,2.797
180524,Portable,3.9,7094.56,34,5580.9,39,4,2,0,12.772,13.87179487,Berlin,3262.165595,2.686
941521,Split,1.8,2098.04,35,2298.6,6,4,2,1,8.575,21.83333333,Mumbai,2943.831186,2.005
817979,Portable,3.8,3114.66,30,4985.6,14,5,6,0,7.95,16.14285714,New York,2799.863053,2.183
639835,Window,3.8,7846.68,38,5122.4,35,2,0,0,6.954,14.08571429,Moscow,3269.087083,2.798
540808,Window,1.5,6183.55,33,2187,4,3,5,1,7.227,19.25,Berlin,3086.591294,2.149
747927,Split,2.8,1664,42,4043.2,12,5,3,1,19.32,16.5,Berlin,2749.2025,2.245
537040,Window,2.1,3326.29,26,2929.5,26,4,2,0,18.226,11,Cairo,2677.14748,1.573
340313,Window,3.5,3304.8,38,5162.5,36,4,1,0,15.314,18.05555556,Tokyo,3005.910982,2.175
507737,Ducted,2.4,7299.88,31,3388.8,27,4,6,1,0.31,14.14814815,Moscow,3256.528503,2.295
435435,Ducted,2,1834.8,28,2590,7,4,3,1,17.92,19,Berlin,2645.109754,1.926
708421,Window,1.9,1491.07,34,2441.5,14,4,5,0,6.8,15.42857143,Delhi,2578.766386,1.5
820093,Window,3,2483,37,3684,11,4,6,0,10.94,14.36363636,Berlin,2624.591627,2.267
283878,Split,1,1108.8,41,1265,8,3,1,0,18.078,17.125,Tokyo,2656.596696,1.666
583620,Split,2.1,2301.42,41,2814,11,4,1,0,0.41,20.72727273,Berlin,2906.067924,1.427
159519,Ducted,2.5,3075,32,3005,18,5,3,0,1.696,13.77777778,Tokyo,2688.533428,1.709
275742,Portable,1.6,2310.72,47,1931.2,9,5,6,1,14.696,21.22222222,Geneva,2785.664608,1.982
301693,Window,1.8,1963.52,36,2473.2,14,4,3,0,5.508,20.57142857,Sao Paolo,2654.86429,1.773
548241,Portable,1.9,6547.38,39,2413,4,5,5,0,8.007,22.75,Moscow,3180.805845,2.437
733009,Portable,2.7,1932.94,23,3334.5,26,4,2,1,6.509,19.88461538,Berlin,2708.800477,2.047
426233,Split,3,3545.1,38,3948,19,4,1,0,13.11,12,Geneva,2917.303,2.067
317556,Ducted,1.7,1643.85,37,2232.1,20,5,0,1,12.642,12.85,Berlin,2944.774117,1.893
724477,Portable,12.8,5311.68,35,3942.4,35,4,3,0,3.5,13,Berlin,3116.042103,2.312
117814,Ducted,2.6,2364.53,41,3264.65,18,3,2,1,10.739,19.27777778,Moscow,2963.103016,2.036
618699,Window,3.8,4013.04,45,5327.6,47,3,3,0,12.64,11.95744681,Berlin,2784.498932,2.336
826293,Window,1.6,1917.48,45,2062.4,16,5,1,0,13.135,18.8125,Moscow,2961.753374,1.366
808916,Ducted,2.7,2771.14,37,3755.7,165,4,0,0,15.6,12.12121212,Seoul,3038.373201,1.87
956946,Window,1.8,4990.22,40,2503.8,20,2,0,0,16,13,Delhi,3045.834776,2.264
394602,Portable,2.1,5574.47,36,2601.9,75,4,2,0,12.384,21.4,Moscow,3175.073625,2.048
905189,Split,1,4461.6,45,1243,9,4,3,0,5.355,15,Tokyo,2774.481489,1.845
845955,Ducted,2.1,2055.79,46,2662.8,21,5,5,0,12.404,21.19047619,Sao Paolo,2788.033963,2.261
527228,Split,2.6,7422.66,38,3640,14,4,4,0,1.254,14.71428571,New York,3212.089682,2.308
175104,Window,2.4,4807.48,30,3285.07,9,5,3,1,19.29,14.33333333,Berlin,2970.482047,2.263
505779,Ducted,1.6,2504.44,37,2236.8,8,5,6,0,3.182,18.625,Geneva,2634.935302,1.812
363835,Ducted,1.9,4318.51,36,2513.7,22,4,3,0,3.204,16.63636364,Moscow,2753.913179,1.985
169914,Ducted,1.4,4618.14,42,1792,7,4,5,0,13.524,25,Cape Town,2854.67828,2.15
369000,Ducted,2.4,3422.4,40,2901.6,8,4,2,0,9.88,17,Seoul,2735.648467,1.675
217507,Portable,2,2167.2,40,2866,5,5,2,0,9.12,26,Sao Paolo,2920.37386,1.546
409549,Ducted,3.5,4926.15,33,4322.5,17,4,0,0,15.807,12.94117647,Bucharest,3151.567527,2.47
280411,Portable,3.7,2642.73,39,4728.6,28,4,3,0,15.86,19.39285714,Berlin,3024.520944,2.492
183426,Portable,3.3,30856,28,4748.7,14,4,3,0,8.084,15,Moscow,3123.17649,2.316
952541,Ducted,1.3,6541.57,42,1723.8,12,4,2,0,10.856,16.5,Bucharest,3102.533238,2.487
894279,Portable,3.9,8077.29,38,5081.7,15,3,2,0,4.104,17.53333333,Mumbai,2922.254,2.849
336018,Split,2.7,4582.83,41,5596.5,50,4,3,0,8.733,10.82,Berlin,2824.836744,2.49
159056,Portable,2.8,5604.68,32,3141.6,12,4,4,0,1.248,16.66666667,Delhi,2832.559768,1.988
353108,Split,1.5,3269.45,24,3366.936,20,3,1,0,5.976,21,Sao Paolo,2936.871741,1.654
526855,Portable,1.7,4092.66,31,2529.6,15,4,3,0,13.826,14.06666667,Berlin,3077.812334,1.853
463560,Portable,3.5,5317.65,32,4697,42,5,6,0,0.992,18.76190476,Mumbai,3172.340266,2.698
318681,Window,1.4,6672.42,40,2052.4,18,4,5,0,16.92,13.22222222,Sao Paolo,2980.65531,2.271
772597,Split,1,5645.2,29,1274,5,4,3,0,11.542,20.8,Sao Paolo,3180.54933,1.483
259616,Window,2.8,2205.44,32,3892,35,1,5,0,8.384,16.91428571,Tokyo,2746.866899,2.271
326354,Split,3.8,2036.88,29,5369.4,37,4,0,0,16.385,16.78378378,Mumbai,2734.776421,1.823
498422,Portable,3.4,16047.84,37,4460.8,17,4,1,0,18.635,20.17647059,Sao Paolo,2738.440248,2.464
816915,Window,2.7,4749.8,38,3717.9,26,4,4,0,4.332,18.46153846,Geneva,3003.507929,2.375
917604,Split,3.5,5659.2,41,3318.8,35,4,4,1,16.236,14.17142857,Berlin,2962.235744,2.978
468092,Split,2.6,3559.36,32,1569.6,9,5,5,0,12.96,13.55555556,Moscow,2705.408209,1.495
838088,Window,3.3,1881.95,39,3318.8,36,5,0,0,13.026,19.08333333,Berlin,2637.337277,1.589
628806,Split,2.4,6257.04,32,3182.4,19,4,6,0,12.608,13.68421053,Cairo,3057.092431,2.142
804016,Portable,2,6180,41,2540,7,4,3,0,8.323,24.85714286,Sao Paolo,3122.421854,2.487
749864,Split,2.9,1528.65,33,3616.3,14,5,2,0,16.599,16.35714286,Berlin,2636.504196,1.574
273500,Window,3.6,15988.16,33,5356.8,48,1,3,0,17.754,17.6875,Seoul,3055.629049,2.72
484902,Portable,1.2,1783.04,38,1506,4,5,2,1,15.39,27.5,Bucharest,2668.537869,1.514
529156,Ducted,2,4771.2,36,2456,19,4,6,0,2.124,15.89473684,Moscow,2828.612621,1.876
252177,Ducted,3.1,7279.67,38,4470.2,8,4,6,0,9.956,14.75,Seoul,3241.610434,2.645
169276,Split,2.9,1376.43,36,3654,25,4,3,0,13.488,19.44,Sao Paolo,2935.283132,1.566
971948,Portable,1.6,6804.56,36,2241.6,8,4,6,0,5.364,22.5,Berlin,3179.801294,2.563
477091,Split,3,3781.7,42,3627,125,5,3,0,14.51,20.68,Berlin,2997.81753,2.127
962456,Portable,2.3,3292.71,31,3049.8,9,3,1,0,17.608,18.44444444,Berlin,2730.214284,2.001
196769,Split,3.7,3274.3,35,5069,15,5,5,0,12.04,12.33333333,Cape Town,2977.151914,2.063
491966,Split,3.8,6752.34,37,5080.6,15,3,5,0,0.518,12.46666667,Cape Town,2910.376799,2.403
727236,Window,11.2,2447.36,39,3886.4,23,3,6,0,19.345,14.69565217,Berlin,2677.350287,2.263
286245,Ducted,1.1,4367.85,51,1406.9,5,4,4,1,6.196,20.2,Delhi,2943.531246,2.013
443576,Ducted,2.8,6144,39,4174.8,8,4,3,0,5.499,15.875,Cape Town,3190.701929,2.669
782935,Portable,3.3,6128.64,41,3963.3,27,5,2,1,8.528,13.51851852,Seoul,2887.967175,2.541
703840,Ducted,2.8,2076.36,27,2992.5,11,5,1,1,9.477,20.45454545,Seoul,2670.397963,1.478
668930,Portable,8,5892,42,2424,21,3,3,0,9.24,12,Seoul,3145.576408,2.265
945105,Portable,1.3,3392.26,39,1896.7,11,4,3,0,7.176,15.54545455,Bucharest,2861.92841,1.972
584737,Window,2.6,6084.94,28,5038.8,10,4,4,0,1.96,15.8,Moscow,2906.873732,1.854
860970,Window,1.2,3071.04,31,3285.07,11,5,3,0,9.672,17.81818182,Berlin,2922.395,1.521
415651,Window,1.9,2589.44,43,2544.1,17,4,6,1,18,16.52941176,Bucharest,2673.228819,2.3
465062,Portable,2.8,4380.16,36,4177.6,29,5,5,0,14.688,13.24137931,Berlin,3017.183051,2.573
381916,Portable,1.3,4715.49,34,1755,7,2,5,0,7.99,16.85714286,Bucharest,2824.733686,2.109
390796,Portable,2.4,6481.48,34,3366.936,6,4,3,0,13.37,24.66666667,Sao Paolo,2928.512,2.517
405383,Portable,2.7,3438.59,34,1794,5,5,4,0,11.118,16.8,Bucharest,2769.570535,1.918
605166,Ducted,2.5,7316.25,30,3290,16,4,4,0,15.24,12.875,Sao Paolo,3076.271575,2.441
852536,Split,2.5,2692.5,36,3305,9,5,3,1,2.736,18,Seoul,2919.577668,1.758
196553,Split,3.8,2652.36,39,5293.4,47,5,2,0,8.255,19.82978723,Moscow,2735.113728,2.072
550165,Ducted,1.5,8841.2,39,1974,3,4,6,1,9.751,27,Delhi,2881.182812,1.959
933013,Ducted,3.8,4295.94,41,5240.2,20,5,5,0,13.94,12.05,Delhi,2850.712586,2.542
989618,Window,2.5,2858.75,36,3512.5,31,4,2,0,13.572,20.16129032,Moscow,2732.667918,1.854
794177,Window,2.4,5293.56,39,3417.6,27,4,4,0,8.58,17.44444444,Sao Paolo,2979.136507,2.035
488115,Window,3.7,5175.86,36,4495.5,26,4,6,0,15.12,14.38461538,Sao Paolo,2893.231296,2.266
930510,Window,1.3,3336.89,40,1896.7,17,4,5,0,18.96,16.35294118,Moscow,2966.756502,1.765
640932,Window,1.8,6664.64,35,2566.8,7,4,6,0,8.085,17,Berlin,3081.292321,2.107
675948,Window,3.2,5563.8,42,3920,31,2,0,0,17,18.35483871,Delhi,2801.548151,2.146
420799,Split,2.7,4175.36,36,3474.8,31,4,3,1,1.26,12.16129032,Berlin,2898.266024,2.266
922977,Window,2.7,5812.79,41,3628.8,7,4,2,0,1.107,21.85714286,Berlin,2998.733107,1.837
422273,Split,6,3758.2,37,2208,4,4,6,0,17.723,25.25,Berlin,2766.51649,2.191
435811,Split,2.4,7143.64,42,3542.4,24,4,0,0,15.728,13.75,Seoul,3019.41103,2.287
509324,Split,1.5,2359.8,39,2235,17,4,4,1,6.045,18.29411765,Mumbai,2787.801722,2.276
262576,Window,3.8,2685.48,30,5054,10,3,6,1,9.36,21,Sao Paolo,2713.147554,2.358
416274,Portable,1.2,4216.8,37,1734,15,4,0,0,18.303,20.46666667,Moscow,2853.48775,1.833
974652,Ducted,12.8,6961.68,37,3366.936,31,5,0,1,11.679,14.19354839,Sao Paolo,2862.062733,2.476
478043,Ducted,1.7,2467.53,35,2536.4,20,3,4,1,11.08,18.75,New York,2806.619938,2.017
388540,Portable,2,5876.4,39,3307.942,18,5,1,0,2.886,19.16666667,Delhi,2970.820721,1.774
994416,Portable,2.4,7368.08,33,2940,14,3,3,0,13.707,21.35714286,Seoul,3119.620978,2.494
687590,Split,3.2,3212.88,38,4777.6,38,5,4,0,12.844,12,Bucharest,2803.594554,2.148
381746,Portable,2.2,5058.12,32,3223,9,4,5,1,12.464,19.55555556,Mumbai,2861.283631,2.511
386491,Portable,11.6,5767.59,36,3500.3,14,5,3,0,15.408,16.57142857,Bucharest,2980.532947,2.533
612981,Portable,1.4,4996.62,35,3264.65,16,3,5,0,12.005,16.1875,Moscow,2997.16045,1.966
468354,Ducted,1.2,3506.72,28,3268.22,11,3,1,0,8.316,14.54545455,Geneva,2994.43657,1.736
755885,Split,6,4896.7,35,2166,6,5,3,0,6.09,23.83333333,Moscow,3150.061452,1.659
238016,Portable,3.5,4112.1,25,4546.5,40,4,0,0,10.4,12.625,Berlin,2840.861656,2.362
454559,Split,2.3,2819.16,45,3247.6,29,4,3,0,18.72,14.55172414,Bucharest,2731.281412,1.979
962592,Portable,3.8,27395.76,47,4693,14,3,4,0,19.693,16.35714286,Delhi,3118.857405,2.881
781084,Split,1.3,2944.78,35,1699.1,5,4,0,1,14.07,18,Bucharest,2687.819974,1.705
475233,Window,2.6,4816.98,37,3525.6,24,3,5,0,18.598,13.54166667,Moscow,3044.97086,2.224
735278,Portable,1.4,6656.46,35,1727.6,3,5,4,1,5.39,26.66666667,Mumbai,3072.910532,2.252
814816,Portable,3.2,6215.88,32,4358.4,34,4,2,0,13.952,14.94117647,Geneva,3073.133057,2.427
425738,Window,6.4,6479.76,24,2064,6,4,1,0,9.96,15,Tokyo,3165.62858,1.835
875347,Portable,2.7,1742.44,34,3277.8,29,3,6,0,13.328,15.17241379,Mumbai,2971.714313,2.305
103665,Portable,3.2,3594.36,33,4716.8,37,5,6,0,12.012,15.89189189,Mumbai,2922.254,2.124
763443,Window,2.3,5173.38,42,2983.1,14,5,4,0,19.152,22,Berlin,3155.10644,2.478
197944,Ducted,1.4,4368.48,32,3326.96,15,4,0,1,10.912,14.13333333,Mumbai,2849.564618,1.729
586135,Portable,3.5,3600.45,40,4686.5,28,5,6,0,17.48,12.42857143,Cape Town,2874.718671,2.499
544605,Split,3.8,5420.64,39,5502.4,27,5,1,0,18.564,12.44444444,Sao Paolo,3143.468281,2.611
440435,Ducted,2.6,4447.08,35,3862.4,30,3,5,0,1.505,12.16666667,Moscow,2967.716853,2.397
927207,Portable,3.3,6998.46,31,4893.9,9,3,3,0,14.043,22.44444444,Berlin,2889.755422,2.464
169269,Split,1.8,5314.72,40,2383.2,19,5,6,0,6.96,16.10526316,New York,2752.687636,1.828
578934,Split,2.8,1955.84,42,3291.238,30,5,4,1,18,20.4,New York,2916.346887,2.155
388051,Split,2.8,24929.28,32,3805.2,26,5,4,0,13.184,16.23076923,Sao Paolo,3000.91613,2.38
413982,Ducted,3.7,3546.93,35,5413.1,21,5,4,0,0.035,12.66666667,New York,2768.707705,2.356
492231,Window,2.3,1939.71,34,3282.1,22,4,0,1,18.26,14.54545455,Sao Paolo,2888.258217,1.661
848636,Ducted,1.4,1626.78,44,1744.4,15,5,1,1,14.028,20.93333333,Cape Town,2569.559954,1.878
364529,Portable,1.1,4565.43,36,1382.7,12,4,1,0,14.352,21,Moscow,3024.927711,1.604
850443,Window,1.5,6456.1,37,2164.5,15,4,4,1,11.347,13.46666667,Delhi,3095.514521,1.91
490225,Portable,1.8,3735.88,37,2214,11,5,2,0,11.013,14.36363636,Tokyo,2817.278517,1.539
745528,Portable,2.8,6750.72,34,3631.6,7,4,5,0,10.642,18.85714286,Delhi,3063.301495,2.298
918938,Split,3.6,5903.76,37,3291.238,14,5,2,0,15,20.64285714,New York,3028.145682,2.034
137254,Window,1.4,4279.56,41,1895.6,17,5,1,1,16,13.41176471,Geneva,2957.84008,1.784
780537,Window,1.2,5311.04,21,1610.4,12,4,3,0,11.214,12.75,Moscow,3051.010133,1.341
324807,Split,1.2,4931.36,31,1537.2,13,4,0,0,4.712,21.38461538,Berlin,2993.833685,1.577
101774,Window,2.5,6248.75,31,3110,12,4,5,0,13.95,21.58333333,Bucharest,2854.698107,1.86
542334,Split,2.76,4282.88,36,1550.4,10,5,2,1,12.24,19.6,Berlin,2874.017006,1.737
743772,Window,1.4,6071.64,39,1764,7,4,0,0,6.513,22.57142857,Delhi,3114.235703,1.398
369951,Ducted,1.9,5744.13,40,2661.9,18,5,3,1,8.12,18.22222222,New York,3071.388968,2.248
443538,Ducted,1.6,2206.32,34,1971.2,13,5,6,0,19.516,19.61538462,Delhi,2654.924117,1.62
946994,Ducted,6,4020.4,29,2089.5,4,5,3,0,11.513,24.25,New York,2863.898729,1.895
779630,Window,1.4,1250.58,40,1960,9,5,3,0,6.92,15.44444444,Tokyo,2843.721948,1.419
976401,Ducted,2.1,5171.54,39,3005.1,9,4,3,0,7.02,14.33333333,Mumbai,3053.013793,2.246
482805,Ducted,3.8,2210.76,28,5308.6,21,4,0,0,11.464,15.33333333,Berlin,3001.212702,1.778
105733,Ducted,1.2,1300.32,40,1614,9,5,5,0,11.88,17.44444444,Berlin,2931.53384,1.63
470367,Split,2.3,5135.25,36,3264.65,6,2,3,0,7.38,25,Moscow,2855.184503,2.115
891583,Portable,3.5,5414.85,36,4508,22,3,4,0,11.588,15.63636364,Mumbai,3018.180769,2.728
986174,Portable,1.6,4643.48,30,2112,10,2,5,1,13.16,13,Berlin,2761.997244,2.678
701750,Split,1.5,5615.45,41,2188.5,6,4,6,0,18.16,19.83333333,Bucharest,3104.089003,2.095
347136,Window,2.8,5469.26,29,2882,11,5,3,0,5.365,12.63636364,Tokyo,2923.472,1.712
826625,Ducted,2.6,7014.69,38,2835.9,8,5,6,0,13.892,17.75,Moscow,3032.50151,2.56
561446,Portable,1.3,3088.29,40,1816.1,3,4,4,0,11.16,28.33333333,Berlin,2888.31508,1.857
781695,Ducted,2.4,3356.68,35,3501.6,17,4,1,0,12.705,21.05882353,Sao Paolo,2708.891986,1.924
582170,Window,3.8,7976.4,40,3366.936,23,5,3,0,1.4,19.73913043,Sao Paolo,2713.918483,1.659
814056,Split,1,3184.5,34,1426,9,3,1,0,2.244,21.77777778,Sao Paolo,2991.943944,1.53
177048,Portable,1.9,5916.68,36,2327.5,9,5,4,0,2.772,14,Moscow,3072.770718,2.043
580929,Window,1.5,2116,31,3285.07,15,2,5,0,13.392,20.06666667,Berlin,2674.015125,1.577
975812,Ducted,2.5,18015,38,3600,32,5,0,0,19.608,14.1875,Geneva,2898.69693,2.199
391385,Window,1.5,3729.45,32,2145,10,4,3,0,5.856,19.2,Cape Town,2871.921468,1.885
408000,Window,3.7,7187.02,41,4617.6,18,4,1,1,7.954,13.27777778,Moscow,2972.391837,2.434
393740,Window,2.1,5711.2,38,2908.5,11,4,1,0,0.076,16.45454545,Moscow,3032.780835,1.597
729679,Split,2.8,6385.12,38,1642.8,11,3,2,0,18.012,17.45454545,Delhi,3190.164966,1.923
841028,Ducted,3.1,3254.04,36,4119.9,24,5,4,1,5.22,12.5,Delhi,3024.980714,2.125
547965,Ducted,1.6,2249.24,36,2251.2,15,5,4,0,16.7,15.4,Moscow,2899.706544,1.402
870034,Ducted,1.3,2561.71,32,1904.5,15,5,0,0,16.672,13.13333333,Sao Paolo,3018.507697,1.344
832345,Portable,3.7,2601.63,36,3291.238,41,4,3,0,11.196,12.87804878,New York,2974.983666,2.317
893835,Portable,1.4,4474.5,33,2042.6,18,4,5,1,7.656,14.83333333,Tokyo,3114.160189,2.133
649996,Window,3.7,6551.34,31,5398.3,48,3,1,0,13.296,16.64583333,Mumbai,3107.991608,2.75
342047,Portable,1,2311.1,41,1332,11,4,4,0,7.828,14.72727273,Berlin,2619.688973,1.798
149197,Window,1.3,4000.2,28,1827.8,14,4,1,0,13.356,12,Moscow,3086.800933,1.533
233698,Split,1.6,4099.44,37,2232,6,2,3,0,11.234,22.16666667,Tokyo,2866.178471,2.072
934573,Portable,2,2017.2,35,2418,19,3,0,1,15.225,18.84210526,Bucharest,2747.463949,2.212
583197,Portable,2.1,19364.84,45,2889.6,8,5,1,1,12.28,18.625,Cape Town,2765.216283,2.156
107376,Split,9.2,4280.4,41,2946.3,14,3,0,0,1.394,18.92857143,New York,2843.884849,1.995
134550,Window,2.8,1330.86,34,3001.5,15,3,6,1,8.364,19.26666667,Delhi,2735.852622,2.071
814031,Window,3.3,6131.3,30,3264.65,42,3,6,0,0.03,11.71428571,Moscow,3036.094457,2.452
380023,Portable,1.9,1959.93,39,2414.9,12,4,5,0,17.94,21.25,Sao Paolo,2740.622507,2.091
254216,Portable,1,5703.5,36,1407,2,4,3,1,9.328,28,Prague,2829.404406,2.127
652611,Ducted,3.5,6278.85,35,5145,10,4,2,0,8.155,22.5,Cairo,2925.908,2.157
678247,Split,2.1,10599.6,43,3314.322,10,4,1,0,11.714,23.3,Seoul,2836.962361,1.699
300554,Window,3.2,28152.96,45,4124.8,37,4,5,0,10.53,16.21621622,Berlin,2922.395,2.42
565021,Portable,3.8,8162.7,31,4959,19,4,4,0,10.137,13.63157895,Sao Paolo,3163.045796,2.79
930427,Split,1.8,4213.78,34,2271.6,11,4,0,0,7.038,22.09090909,New York,2950.326061,1.709
488161,Window,1.6,2757.32,42,2078.4,16,5,6,0,17.01,21.625,Tokyo,3036.533434,1.982
772723,Ducted,2,2424,35,2758,19,4,0,0,16.59,17.84210526,New York,2697.875903,1.722
315874,Portable,3.4,7081.9,38,4722.6,33,3,3,0,15,20.15151515,Sao Paolo,3055.585638,2.861
806324,Window,3.7,5490.96,31,4676.8,23,4,1,0,0.155,13.34782609,Berlin,3070.952823,2.156
789799,Window,3.5,2944.35,34,3264.65,10,5,3,0,16.226,21.4,Moscow,2807.794336,1.694
118617,Portable,1.3,5801.42,31,1840.8,3,5,5,0,7.409,23.33333333,Delhi,2861.180144,1.679
537850,Ducted,2.6,4522.14,35,3699.8,7,2,2,1,8.02,24,Cape Town,2951.661574,2.514
625205,Window,1.3,6104.26,34,1725.1,3,5,3,0,12.724,21.33333333,Berlin,3138.799809,1.829
986223,Split,3.2,1540.44,41,4579.2,32,4,0,1,16,12.28125,Bucharest,2660.358954,2.285
475297,Split,3.2,3954.72,41,3913.6,7,4,0,0,17.816,21.85714286,Tokyo,2822.323153,2.171
306789,Ducted,1.3,4222.81,39,1608.1,14,5,2,0,16.236,20.78571429,Sao Paolo,2943.80942,1.71
440993,Split,1.4,1418.16,35,1926.4,13,4,3,1,8.805,12.69230769,Prague,2688.394787,1.432
800611,Portable,2.7,2617.47,39,3339.9,150,2,6,0,13.442,19.3,New York,2739.962951,2.497
385424,Split,2.1,2464.77,26,3074.4,24,5,5,0,6.006,13.08333333,Delhi,2717.446387,1.671
927661,Split,1.7,5012.28,30,2437.8,19,5,3,0,8.85,15.57894737,Moscow,3130.956808,1.824
793491,Window,1.8,4181.92,29,2419.2,19,4,1,0,9.628,13.52631579,Sao Paolo,3052.618165,1.782
258803,Portable,3.1,6027.31,32,4488.8,40,1,3,0,16.992,10.8,Berlin,3178.106064,2.802
827393,Portable,1.2,1467.2,34,1756.8,15,3,1,0,6.698,12.26666667,Berlin,2851.016639,1.966
566003,Portable,3.8,31993.92,39,5270.6,47,3,4,0,18.877,17.82978723,Bucharest,3253.812784,3.369
737405,Ducted,1,5304.2,38,1349,10,2,1,0,10.206,20.8,New York,2783.668382,2.26
513245,Ducted,1.7,3497.13,35,3318.8,13,3,6,1,7.49,20.69230769,Berlin,3072.893757,2.601
660860,Window,3.7,1854.98,36,4539.9,9,5,5,0,14.64,21,Cape Town,2921.021,1.649
